time,gFx,gFy,gFz,TgF
1.239192,0.0210,1.0154,-0.0251,1.016
1.245289,0.0176,1.0173,-0.0222,1.018
1.245861,0.0195,1.0159,-0.0256,1.016
1.245989,0.0166,1.0154,-0.0276,1.016
1.249143,0.0171,1.0163,-0.0247,1.017
1.255337,0.0166,1.0173,-0.0271,1.018
1.256124,0.0181,1.0193,-0.0286,1.020
1.259828,0.0146,1.0232,-0.0295,1.024
1.260479,0.0190,1.0207,-0.0295,1.021
1.264449,0.0205,1.0232,-0.0310,1.024
1.264937,0.0200,1.0266,-0.0300,1.027
1.271263,0.0195,1.0251,-0.0256,1.026
1.272088,0.0156,1.0290,-0.0266,1.029
1.272421,0.0190,1.0290,-0.0261,1.030
1.275387,0.0186,1.0271,-0.0271,1.028
1.280887,0.0186,1.0295,-0.0320,1.030
1.282576,0.0186,1.0285,-0.0300,1.029
1.292906,0.0181,1.0246,-0.0325,1.025
1.293706,0.0215,1.0295,-0.0310,1.030
1.293966,0.0200,1.0281,-0.0310,1.029
1.294115,0.0215,1.0276,-0.0305,1.028
1.294253,0.0215,1.0300,-0.0320,1.031
1.294386,0.0205,1.0281,-0.0286,1.029
1.300354,0.0200,1.0305,-0.0335,1.031
1.300680,0.0230,1.0334,-0.0291,1.034
1.303909,0.0210,1.0290,-0.0315,1.030
1.304564,0.0190,1.0305,-0.0325,1.031
1.310094,0.0176,1.0271,-0.0310,1.028
1.310526,0.0151,1.0285,-0.0325,1.029
1.310799,0.0195,1.0276,-0.0295,1.028
1.314639,0.0181,1.0315,-0.0330,1.032
1.321693,0.0181,1.0320,-0.0247,1.032
1.322591,0.0200,1.0315,-0.0271,1.032
1.325210,0.0225,1.0285,-0.0266,1.029
1.325919,0.0190,1.0305,-0.0276,1.031
1.329848,0.0166,1.0325,-0.0247,1.033
1.330722,0.0210,1.0354,-0.0164,1.036
1.331018,0.0195,1.0320,-0.0217,1.032
1.334998,0.0186,1.0334,-0.0193,1.034
1.340029,0.0205,1.0325,-0.0198,1.033
1.340314,0.0210,1.0339,-0.0173,1.034
1.344921,0.0200,1.0320,-0.0178,1.032
1.345599,0.0161,1.0339,-0.0203,1.034
1.349298,0.0205,1.0305,-0.0198,1.031
1.349647,0.0195,1.0300,-0.0188,1.030
1.355453,0.0181,1.0305,-0.0188,1.031
1.355912,0.0137,1.0271,-0.0217,1.027
1.356048,0.0171,1.0290,-0.0188,1.029
1.359425,0.0151,1.0310,-0.0212,1.031
1.366220,0.0166,1.0261,-0.0173,1.026
1.366644,0.0181,1.0256,-0.0208,1.026
1.372398,0.0176,1.0271,-0.0222,1.027
1.373049,0.0161,1.0261,-0.0208,1.026
1.375743,0.0176,1.0310,-0.0222,1.031
1.376130,0.0146,1.0237,-0.0208,1.024
1.381657,0.0151,1.0271,-0.0212,1.027
1.382367,0.0142,1.0251,-0.0173,1.025
1.386597,0.0127,1.0261,-0.0198,1.026
1.387248,0.0142,1.0246,-0.0154,1.025
1.387462,0.0166,1.0202,-0.0203,1.021
1.390271,0.0122,1.0246,-0.0208,1.025
1.396249,0.0146,1.0232,-0.0203,1.023
1.396835,0.0107,1.0227,-0.0193,1.023
